S,T,M,F,W,TM,CO,C,
"0,000000091",13000000,"1216,530134",259000000,"0,000000065",78,61,"89,52142847",
"0,000000095",28000000,"1374,358322",64000000,"0,000000058",236,34,"3,830464457",
"0,000000094",29000000,"1480,652854",492000000,"0,000000069",292,66,"145,2821766",
"0,000000097",22000000,"1194,480654",456000000,"0,00000005",144,4,"867,2006854",
"0,000000081",30000000,"1284,381358",52000000,"0,000000064",7,78,"0,01017893436",
"0,000000097",15000000,"1489,285761",238000000,"0,000000072",142,92,"0,0001712240944",
"0,000000083",27000000,"1438,945114",67000000,"0,000000091",121,64,"0,3222198793",
"0,0000001",13000000,"1405,772567",472000000,"0,00000009",58,37,"19,68178154",
"0,000000084",16000000,"1331,52918",332000000,"0,000000003",163,40,"0,02545605176",
"0,000000082",29000000,"1123,718371",82000000,"0,000000044",72,65,"0,7960109238",
"0,000000087",11000000,"1079,76425",99000000,"0,000000086",294,52,"18,71631159",
"0,000000098",28000000,"1425,877277",120000000,"0,000000003",14,99,"0,1158367293",
"0,000000081",18000000,"1332,42627",243000000,"0,000000097",44,76,"5,054090614",
"0,000000094",22000000,"1339,127753",427000000,"0,000000042",297,18,"2,221905774",
"0,00000008",19000000,"1446,005243",227000000,"0,000000061",127,95,"0,5494859039",
"0,00000008",29000000,"1138,336245",441000000,"0,000000056",73,47,"88,25434536",
"0,000000092",21000000,"1346,836328",78000000,"0,000000045",264,79,"0,06491358837",
"0,000000094",16000000,"1295,996525",391000000,"0,000000066",295,77,"71,42662549",
"0,000000093",26000000,"1182,174713",443000000,"0,000000042",-5,62,"0,5843861347",
"0,000000098",18000000,"1138,745515",239000000,"0,000000021",109,17,"0,0257342148",
"0,000000097",26000000,"1344,081445",438000000,"0,000000016",1,97,"44,28176786",
"0,000000084",30000000,"1466,823031",444000000,"0,000000078",98,35,"228,6292265",
"0,000000083",22000000,"1035,728257",298000000,"0,000000027",123,14,"0,001329052939",
"0,00000008",11000000,"1392,422719",304000000,"0,000000063",49,81,"0,3045571613",
"0,000000081",18000000,"1229,495646",171000000,"0,000000066",103,51,"0,001097901521",
"0,000000096",26000000,"1228,475263",496000000,"0,000000006",205,59,"0,005198344364",
"0,000000097",11000000,"1324,110243",79000000,"0,000000026",208,61,"0,3876215881",
"0,000000097",27000000,"1489,326518",217000000,"0,000000051",276,1,"0,1917525829",
"0,000000098",24000000,"1048,441564",151000000,"0,000000073",281,65,"99,67252722",
"0,000000082",23000000,"1160,447442",148000000,"0,000000038",225,66,"0,09230447987",
"0,000000093",22000000,"1132,159922",54000000,"0,000000074",13,44,"0,0002164947423",
"0,000000095",12000000,"1324,979025",456000000,"0,000000071",24,88,"36,87639399",
"0,000000095",29000000,"1488,266922",461000000,"0,000000085",97,32,"0,2018707731",
"0,000000098",14000000,"1352,623225",292000000,"0,00000003",289,72,"27,0039518",
"0,000000092",26000000,"1344,879446",452000000,"0,00000006",87,30,"102,5420558",
"0,000000097",14000000,"1021,00505",303000000,"0,000000007",143,5,"0,05318013915",
"0,000000097",14000000,"1459,22191",418000000,"0,000000062",265,86,"97,27995699",
"0,000000089",20000000,"1143,825559",463000000,"0,00000006",169,80,"0,4086079953",
"0,000000094",14000000,"1226,516583",233000000,"0,000000026",107,28,"0,4867439463",
"0,000000094",19000000,"1274,390447",227000000,"0,00000004",257,68,"0,0003373499055",
"0,000000089",29000000,"1211,628098",209000000,"0,000000028",151,42,"0,0001053335853",
"0,000000081",10000000,"1470,733787",55000000,"0,00000007",231,97,"0,0001594481226",
"0,000000083",27000000,"1128,497013",388000000,"0,000000065",250,43,"0,4574187199",
"0,000000084",12000000,"1090,674885",178000000,"0,000000087",151,31,"0,0003558598313",
"0,000000091",28000000,"1138,484101",229000000,"0,00000003",171,74,"0,1131963765",
"0,000000099",18000000,"1405,674616",443000000,"0,000000064",195,45,"0,001615775496",
"0,000000091",11000000,"1045,947846",134000000,"0,000000089",181,19,"0,6220205768",
"0,000000087",12000000,"1013,032959",279000000,"0,000000029",96,76,"0,3546768036",
"0,000000081",27000000,"1120,212632",480000000,"0,000000051",200,16,"0,5827187707",
"0,000000093",12000000,"1001,344014",312000000,"0,00000002",254,74,"7,344200502",
"0,000000093",27000000,"1145,386431",298000000,"0,00000009",196,55,"67,38543219",
"0,000000086",18000000,"1006,560448",404000000,"0,000000033",57,6,"0,0001144991515",
"0,000000085",30000000,"1491,398263",438000000,"0,000000011",272,5,"0,06919767056",
"0,000000096",12000000,"1240,693179",159000000,"0,000000058",67,48,"0,00151304836",
"0,000000096",13000000,"1054,605148",239000000,"0,000000077",-10,79,"0,5609965143",
"0,000000081",19000000,"1095,071164",284000000,"0,000000001",32,99,"0,1981524002",
"0,000000086",27000000,"1448,13468",423000000,"0,000000027",252,57,"17,62755448",
"0,000000082",12000000,"1211,012393",181000000,"0,000000028",-6,20,"0,001220428027",
"0,000000098",20000000,"1139,865203",442000000,"0,000000026",-10,54,"0,008894546066",
"0,000000092",25000000,"1176,322936",395000000,"0,000000077",-6,31,"82,56861879",
"0,000000082",15000000,"1468,994612",206000000,"0,000000027",189,64,"0,000695582081",
"0,000000087",10000000,"1082,672355",359000000,"0,000000053",293,16,"5,578329583",
"0,000000097",26000000,"1195,219383",116000000,"0,000000062",80,55,"36,02634287",
"0,000000083",16000000,"1160,829577",480000000,"0,000000008",259,38,"223,838006",
"0,000000085",21000000,"1092,655453",79000000,"0,000000035",189,45,"0,01037153481",
"0,000000087",10000000,"1075,033246",84000000,"0,000000014",49,47,"0,1402421189",
"0,000000086",19000000,"1434,115659",252000000,"0,000000029",179,68,"0,0007184211626",
"0,000000097",13000000,"1189,278954",220000000,"0,000000059",243,98,"0,0002624623986",
"0,000000094",22000000,"1180,857767",438000000,"0,000000078",145,75,"184,7519495",
"0,000000087",15000000,"1334,707941",399000000,"0,000000017",159,42,"12,61954991",
"0,000000095",11000000,"1404,390726",491000000,"0,0000001",0,42,"0,0002048684488",
"0,000000089",15000000,"1184,065666",499000000,"0,000000043",18,97,"0,00033534541",
"0,000000086",14000000,"1096,643708",326000000,"0,000000003",8,14,"2,044649204",
"0,000000091",25000000,"1034,666029",467000000,"0,000000057",250,18,"0,0007209336966",
"0,000000084",25000000,"1444,344515",422000000,"0,000000036",149,26,"15,84009201",
"0,000000092",15000000,"1381,559875",117000000,"0,000000025",-6,53,"0,0001203867642",
"0,000000097",21000000,"1044,716729",405000000,"0,00000001",231,16,"256,5363926",
"0,000000088",17000000,"1026,591521",68000000,"0,000000038",39,85,"0,0007491876116",
"0,000000088",29000000,"1059,793663",405000000,"0,000000091",67,26,"0,02379887544",
"0,000000085",17000000,"1273,472509",212000000,"0,00000008",216,78,"0,08445611237",
"0,000000096",18000000,"1153,283531",188000000,"0,00000009",8,100,"0,001697596512",
"0,000000081",15000000,"1043,457728",388000000,"0,000000022",256,6,"7,394574239",
"0,000000081",13000000,"1129,83422",123000000,"0,000000029",195,3,"136,0330179",
"0,000000082",16000000,"1058,039877",287000000,"0,000000014",108,36,"0,01942141464",
"0,000000094",25000000,"1224,883798",443000000,"0,000000035",10,72,"0,04131945617",
"0,000000098",21000000,"1254,458556",228000000,"0,000000071",238,14,"11,15399436",
"0,000000092",10000000,"1142,500462",375000000,"0,000000096",190,72,"0,357566432",
"0,000000099",12000000,"1264,739374",265000000,"0,000000041",61,26,"0,2043159316",
"0,00000008",17000000,"1447,482644",394000000,"0,000000009",195,33,"15,09961675",
"0,000000082",20000000,"1420,236298",446000000,"0,000000037",100,49,"25,39103888",
"0,00000009",27000000,"1220,589316",281000000,"0,000000002",239,18,"0,001426328965",
"0,00000009",10000000,"1169,861067",489000000,"0,000000016",45,41,"2,95888464",
"0,000000096",28000000,"1236,495462",282000000,"0,000000042",278,82,"42,76488724",
"0,000000082",23000000,"1482,771793",494000000,"0,000000088",239,4,"0,001608401305",
"0,000000089",19000000,"1022,626199",447000000,"0,000000019",218,23,"9,787165297",
"0,000000096",11000000,"1464,498289",80000000,"0,000000047",12,77,"0,0001298651918",
"0,000000089",23000000,"1273,434162",103000000,"0,00000003",119,35,"0,0001825462215",
"0,000000088",24000000,"1151,353484",185000000,"0,000000019",223,19,"0,0001607991039",
"0,000000098",28000000,"1194,280906",97000000,"0,000000027",300,49,"5,061765471",
"0,000000094",19000000,"1371,383553",425000000,"0,000000055",46,72,"0,0001010468377",
"0,000000099",25000000,"1217,508409",278000000,"0,000000026",136,66,"77,45736698",
"0,000000096",27000000,"1413,717936",345000000,"0,000000056",143,8,"0,6326983786",
"0,000000098",22000000,"1401,498419",220000000,"0,00000001",126,90,"212,8903996",
"0,000000096",20000000,"1032,484658",226000000,"0,000000065",64,94,"168,7514305",
"0,00000009",15000000,"1492,785136",415000000,"0,000000007",126,27,"0,0001127936377",
"0,0000001",15000000,"1409,754877",56000000,"0,00000002",29,39,"1,597611258",
"0,000000082",16000000,"1098,192292",224000000,"0,000000014",151,88,"0,008265883247",
"0,000000086",18000000,"1005,388666",215000000,"0,000000008",121,91,"0,6514777368",
"0,000000099",14000000,"1495,403808",276000000,"0,00000002",44,42,"116,5257483",
"0,000000094",13000000,"1254,095763",324000000,"0,000000008",217,68,"0,06339876728",
"0,000000087",10000000,"1068,55459",344000000,"0,000000075",1,72,"0,002094104166",
"0,000000089",17000000,"1113,240218",396000000,"0,000000041",237,6,"0,002283094141",
"0,000000092",12000000,"1022,864878",469000000,"0,000000029",112,74,"0,008682455308",
"0,000000081",10000000,"1183,455667",119000000,"0,000000053",236,26,"1,56929745",
"0,00000009",16000000,"1436,869024",458000000,"0,000000036",23,58,"0,0004181116681",
"0,000000093",11000000,"1190,363585",367000000,"0,000000003",250,81,"0,002467801345",
"0,000000098",13000000,"1200,552966",449000000,"0,000000004",137,85,"0,008794766852",
"0,000000088",29000000,"1334,773903",478000000,"0,0000001",182,25,"0,008149170717",
"0,000000082",13000000,"1256,170455",148000000,"0,000000069",155,37,"0,08735497832",
"0,000000097",21000000,"1453,686261",123000000,"0,000000081",208,80,"37,12938268",
"0,000000086",28000000,"1169,426205",406000000,"0,000000084",27,18,"9,086449913",
"0,000000095",30000000,"1030,9999",376000000,"0,00000009",139,33,"37,09258508",
"0,000000086",30000000,"1471,176327",175000000,"0,000000034",241,50,"0,02982338488",
"0,000000098",28000000,"1308,695282",317000000,"0,000000019",48,66,"0,4975676327",
"0,000000083",24000000,"1303,197456",420000000,"0,000000036",262,75,"0,02478790689",
"0,000000093",29000000,"1162,796196",119000000,"0,000000041",235,60,"1,696190113",
"0,000000085",23000000,"1000,622413",159000000,"0,000000024",241,38,"0,5042987353",
"0,000000095",18000000,"1367,895412",465000000,"0,000000035",132,88,"0,02166248161",
"0,000000087",24000000,"1243,35276",389000000,"0,000000076",229,62,"0,0006650140669",
"0,000000081",17000000,"1106,481584",93000000,"0,000000073",198,24,"6,728143396",
"0,00000008",22000000,"1399,467253",407000000,"0,000000047",254,63,"0,07132865098",
"0,000000091",12000000,"1319,602102",133000000,"0,000000003",251,68,"0,0001376541873",
"0,000000094",20000000,"1075,996912",339000000,"0,000000025",200,28,"111,1812296",
"0,000000087",12000000,"1111,213002",361000000,"0,000000057",293,63,"1,079152101",
"0,000000096",12000000,"1042,387076",335000000,"0,000000044",48,52,"0,05060561635",
"0,00000008",16000000,"1035,389949",480000000,"0,00000008",79,52,"0,001615333604",
"0,000000098",24000000,"1025,785536",270000000,"0,000000053",194,31,"0,3593880555",
"0,000000095",23000000,"1221,705634",346000000,"0,000000065",257,16,"0,2909944043",
"0,000000092",24000000,"1016,564408",255000000,"0,000000021",84,56,"7,291301697",
"0,000000099",17000000,"1445,630935",173000000,"0,000000072",98,97,"0,04287489103",
"0,000000097",13000000,"1109,097581",442000000,"0,000000029",158,29,"0,0008784620608",
"0,00000008",20000000,"1076,716398",202000000,"0,000000029",231,4,"0,1145256453",
"0,000000091",12000000,"1423,981133",289000000,"0,000000052",40,76,"0,004357161834",
"0,000000085",29000000,"1244,294932",482000000,"0,000000016",261,78,"846,5328006",
"0,000000093",19000000,"1271,121722",130000000,"0,000000025",50,6,"0,08545379641",
"0,000000088",19000000,"1338,066876",145000000,"0,000000023",272,51,"28,03424819",
"0,000000083",20000000,"1071,258649",261000000,"0,000000089",139,39,"392,3067177",
"0,000000086",25000000,"1406,548227",358000000,"0,000000058",277,85,"2,606271034",
"0,000000087",20000000,"1129,674682",276000000,"0,000000068",137,93,"178,2567176",
"0,000000083",17000000,"1060,157434",460000000,"0,000000005",260,85,"0,002846282058",
"0,000000082",22000000,"1068,544535",211000000,"0,000000083",152,3,"583,2864893",
"0,000000087",25000000,"1315,674128",256000000,"0,00000001",272,13,"372,6251712",
"0,000000094",29000000,"1062,33893",206000000,"0,000000077",182,4,"0,004477489174",
"0,00000009",27000000,"1005,725153",67000000,"0,000000097",205,91,"23,04986174",
"0,00000008",25000000,"1168,027677",257000000,"0,000000038",83,61,"310,978139",
"0,000000096",12000000,"1499,452942",389000000,"0,000000033",46,32,"0,001300946871",
"0,000000092",25000000,"1002,90186",234000000,"0,000000075",298,24,"0,006505161899",
"0,000000082",19000000,"1250,023721",236000000,"0,00000008",-1,59,"195,718015",
"0,000000094",14000000,"1247,370298",439000000,"0,000000057",19,67,"38,46621179",
"0,000000083",11000000,"1070,377001",399000000,"0,000000074",287,88,"1,200249805",
"0,0000001",24000000,"1458,098062",200000000,"0,000000013",98,67,"0,847595754",
"0,000000083",13000000,"1392,65475",371000000,"0,000000057",207,53,"0,9178033065",
"0,000000096",25000000,"1183,67777",51000000,"0,000000097",23,77,"0,2964427499",
"0,000000091",15000000,"1448,939553",96000000,"0,000000092",236,19,"177,5618646",
"0,000000091",17000000,"1416,30072",463000000,"0,000000015",147,62,"136,3107955",
"0,000000083",23000000,"1313,955124",449000000,"0,000000094",216,64,"1,999293852",
"0,000000082",24000000,"1469,58393",410000000,"0,000000069",233,42,"0,0005269036731",
"0,000000084",21000000,"1324,724728",142000000,"0,000000036",106,25,"0,0001765049984",
"0,000000098",10000000,"1496,07784",312000000,"0,00000008",60,69,"859,7858059",
"0,00000009",25000000,"1171,146182",92000000,"0,000000017",91,29,"47,88488699",
"0,0000001",20000000,"1294,611688",128000000,"0,000000001",184,8,"13,30483794",
"0,000000087",15000000,"1076,139125",107000000,"0,000000009",284,85,"0,01490538532",
"0,00000009",24000000,"1374,423562",475000000,"0,00000007",63,28,"12,00578543",
"0,000000093",23000000,"1228,37619",244000000,"0,000000095",48,18,"0,00166683551",
"0,0000001",13000000,"1452,175673",112000000,"0,000000086",215,3,"0,1802733753",
"0,000000088",16000000,"1026,363494",500000000,"0,000000053",81,27,"0,0001053657405",
"0,000000098",22000000,"1241,994076",175000000,"0,000000068",289,53,"187,6677979",
"0,000000093",25000000,"1154,338463",89000000,"0,000000018",-5,46,"0,2295471528",
"0,000000099",24000000,"1335,42597",153000000,"0,000000044",15,5,"0,147118522",
"0,000000088",11000000,"1460,466863",454000000,"0,000000083",203,7,"0,0001354849353",
"0,000000092",11000000,"1255,822614",178000000,"0,000000047",28,99,"0,02274178038",
"0,000000084",22000000,"1101,32289",135000000,"0,000000063",28,47,"0,0008499387929",
"0,000000094",17000000,"1453,588575",58000000,"0,000000043",196,27,"0,003160397193",
"0,000000089",12000000,"1266,613153",470000000,"0,000000086",292,73,"5,072408162",
"0,0000001",27000000,"1198,757056",496000000,"0,000000075",151,64,"0,0002665424306",
"0,000000094",19000000,"1200,360082",80000000,"0,000000066",134,68,"179,5935491",
"0,000000098",13000000,"1334,540673",343000000,"0,000000001",199,2,"0,09833645488",
"0,000000093",17000000,"1392,903952",247000000,"0,000000035",171,14,"842,9630243",
"0,000000083",16000000,"1309,258685",448000000,"0,000000058",185,87,"0,03941139901",
"0,000000094",22000000,"1068,542276",161000000,"0,000000094",176,62,"0,01708105459",
"0,0000001",15000000,"1379,065668",402000000,"0,000000063",259,54,"924,3414597",
"0,000000086",19000000,"1030,63936",302000000,"0,000000011",272,94,"2,36111761",
"0,000000082",22000000,"1015,219776",205000000,"0,00000008",71,48,"0,006998352117",
"0,00000009",18000000,"1026,656759",98000000,"0,000000048",157,51,"0,001086122046",
"0,000000089",20000000,"1197,564747",106000000,"0,000000083",254,14,"843,8006233",
"0,000000089",21000000,"1044,641964",288000000,"0,000000029",81,10,"24,2706503",
"0,000000094",12000000,"1091,102419",144000000,"0,000000006",95,3,"37,11633135",
"0,000000083",17000000,"1467,942802",390000000,"0,000000091",205,1,"0,01003625516",
"0,000000096",14000000,"1190,959309",421000000,"0,000000057",63,55,"0,001056947962",
